product_supplier_id,product_id,supplier_id,supplier_price,supply_date
01HR87CQ54TRHQN5XTG8W4F3MZ,404,01HR539PRTMY9XBP8N8SAKMKB9,736.18,10/09/2015
01HR87CQ55MARMWBCHND5TJKT6,97,01HR539PPKEND2MA8R6J2PD4BZ,805.27,09/02/2013
01HR87CQ56RXB8GXNDYCE7J1A8,226,01HR539PRJ3D71462TSK3RM8S6,212.76,11/09/2015
01HR87CQ57XT7J4JYXBY0C6QQF,159,01HR539PPXVEJARRKW016Z0TC0,472.23,06/07/2013
01HR87CQ584QJXYSCEQHV05GB3,386,01HR539PQ31AQRJH8M5MEPAN1G,448.64,11/02/2018
01HR87CQ5A4AEGED31WD2FCG0R,856,01HR539PPCGXQD4B07WD4CJ831,651.26,06/06/2011
01HR87CQ5BWQMDGMASCPR5W6HM,816,01HR539PS4RWB5X6HW9FQEFY9P,622.46,15/08/2019
01HR87CQ5CAYAQ0Q490YHSAG4Z,124,01HR539PPR18WCBCP42WQK4K9S,679.57,09/02/2022
01HR87CQ5DXM7VD8C12T337XWP,410,01HR539PG679FZSM259DEVVBGT,908.96,08/10/2016
01HR87CQ5EM7X28PW22Y4W63JY,310,01HR539PP83M1854PNDK9HT4F5,267.32,25/04/2021
01HR87CQ5FRJQHQT0W95VEWHJM,564,01HR539PRNQA6ZF1ZD91VWBEW5,402.09,18/05/2023
01HR87CQ5GDRVW9AYNRV19357R,816,01HR539PPNWWV81XFGHN22HK1N,195.33,18/07/2018
01HR87CQ5JMRD27AEMJXYFPY3F,856,01HR539PS0Z4SHMPHFAEAN11XV,842.56,06/02/2018
01HR87CQ5K11DD0GMDV34BHHK7,903,01HR539PQQ3XBZFCX1EMKDAGJP,786.29,12/06/2019
01HR87CQ5M4DFYGRA5X1368CQ2,104,01HR539PNNSQM94RZ7X8NB86CA,20.77,09/01/2017
01HR87CQ5NQQ9D3C59F2GKVY1G,34,01HR539PRKZZSJCRRHBHSRC3D1,446.34,13/09/2020
01HR87CQ5PRDGG8TAJJCEVG46D,231,01HR539PRAC9WVNSCCNKSQNYJS,396.09,21/11/2020
01HR87CQ5R6654K4M6GTQ6Z2RM,4,01HR539PPTVRJ1CV7R6H4S5M0P,224.6,31/07/2022
01HR87CQ5SYFQETNCWQ9DPB6W3,342,01HR539PQVJEH5AXHR29X2NHTA,421.78,06/04/2019
01HR87CQ5TKPQBJYWKZWGYENZB,843,01HR539PRDBXKSDWVVHTJB188Q,795.21,21/08/2023
01HR87CQ5VYAA1V9BVPV796FGS,98,01HR539PRJ40RRS0VEB7TJ6XGV,558.5,27/03/2014
01HR87CQ5WB8WVNZVWM3PAPJZZ,278,01HR539PPH7RB179EDFY6RVEQ9,689.38,11/07/2013
01HR87CQ5XHRDD8EA8YDPX1ZWS,130,01HR539PQE8QA5JQ0Z4Z08AQFW,524.77,30/04/2021
01HR87CQ5YZG1REJXC49X5T6G5,925,01HR539PNY9BYRGPZ84GYX09B0,538.19,13/05/2022
01HR87CQ5ZJT9M13KKAPB8XKCS,139,01HR539PR6C3SGJPZ0D9A9SXGZ,417.1,22/09/2018
01HR87CPA9AHE5P60FQFX9B550,907,01HR539PQZ5WTBVKCVYFMM87SQ,522.77,01/04/2016
01HR87CPZZBA0RCZ5D3R553XZQ,293,01HR539PPGH4052H3BQ61KV5G6,358.83,05/08/2012
01HR87CQ5HW9NJXH8ZAMPBXWGS,513,01HR539PPJK06QF2FSX8SPZD16,919.94,27/09/2021
01HR87CQ5J0B0B8N3DZT5FFY9H,348,01HR539PPY8AGFAWH6EMRTJQ6J,183.76,13/08/2014
01HR87CQ5M8M23CCTHZ3JGEVD0,924,01HR539PP9FJNSPNYBNR6AJ587,932.96,05/05/2018
01HR87CQ5NE0NVHH8V3J6VBB91,370,01HR539PRMXRQBBEZPFDGJJ0RA,692.61,15/04/2019
01HR87CQ5PEAV3WKVBAEKDRQV9,803,01HR539PQEKEAZQYEF7ZKF8JTA,382.52,15/05/2023
01HR87CQ5QV6W82TJTZN9RYPJH,49,01HR539PRSWDH56M6E5TY5N7JB,789.05,09/08/2013
01HR87CQ5SWXWJHDBCH94AATCT,916,01HR539PS8K7ZPG6BHDJ7NEGVP,322.18,24/05/2012
01HR87CQ5TKAMNGAHBV7DH3W8D,320,01HR539PQT58871Y3CPB969V6M,720.79,07/01/2018
01HR87CQ5VFW3Q8D1W5BZDY8ED,278,01HR539PSHTXCT7DK8ACNNQPN4,378.83,09/03/2016
01HR87CQ5XX2TXJXV893CTTGNY,364,01HR539PPHX6EW8FDG26DW46B5,292.08,12/02/2024
01HR87CQ5YEHD9F7Q5AJ7MCEA9,164,01HR539PQNK2NYN0CBYDZSNTBV,434.17,10/06/2017
01HR87CQ5ZMG1JBYR1S5GBM54Z,588,01HR539N6BV1P0S0WY22691MCQ,731.01,15/11/2014
01HR87CQ615SWWFHN5WFQG37W2,758,01HR539N58E6VPPCGBM8K0TRXX,786.8,17/10/2016
01HR87CQ62R9EZEF8GXYPYB526,249,01HR539PP6CSMDGB32SX3CEY4Z,225.69,13/07/2016
01HR87CQ63HJEDF7RNC0RE9TVN,748,01HR539PPJMY8CEQTGGJNGQBK1,25.67,09/02/2016
01HR87CQ645870YGRF4HNMHBCN,302,01HR539PR2EEZW9JR1BXN9066Y,572.34,23/09/2022
01HR87CQ66R4B3ST30G5002HS8,574,01HR539PPQHMTR8PA59VFZ4WYJ,166.53,17/07/2019
01HR87CQ6782WYG87Y2RZ1K0BE,357,01HR539PPC8G51TXGFB31K2H1G,914.99,16/11/2015
01HR87CQ68XRGJXZ0QPY8PANH7,91,01HR539PPVWAP2T8JTSEP4TT4H,103.71,07/06/2012
01HR87CQ6AFJADT17FFZ8700DF,274,01HR539PQX2MCGDAT9BG1C2EFK,989.18,09/02/2020
01HR87CQ6BB8RK65DF5TZHQJSD,293,01HR539PSAW12F6F5XQQZRJN1H,664.81,26/05/2015
01HR87CQ6D56QWF5EDT4XF89XK,854,01HR539PQC4KK81M0FFC5T4QMX,718.08,02/12/2022
01HR87CQ6EAJRW2T2WZCK1WVBN,738,01HR539PQ2TWN7EDYHQH8BZP56,742.15,14/03/2010
01HR87CQ6GMG51N9M1VVNK5D4S,818,01HR539PP8SE0R2B26CSWV7VF4,488.53,26/06/2021
01HR87CQ6HKTW7ACVCCXC11NSY,155,01HR539N0XAKZ0ZH0WM9CFHX65,571.62,14/07/2017
01HR87CQ6J0NRGVPWBNXJC2X4S,214,01HR539PR9GXPAZ0JD0CYSWH6N,163.16,22/12/2016
01HR87CQ6KVN3K9NZ9HDEPSVFM,802,01HR539PQZZYE4BWD4FDA5DFZA,922.04,01/04/2019
01HR87CQ6NYA3D35NB4B3QPSV2,882,01HR539PS2R3ANW93H2EYA17BD,943.68,21/04/2021
01HR87CQ6PH5DD8DQCS5YK5QEQ,838,01HR539PQBPVKSVAX8FSPXMYHV,984.43,20/09/2010
01HR87CPA4B5KZZFVS2KH5J4GF,800,01HR539PQ6569DW3XY2P1TDTZ3,357.41,27/08/2023
01HR87CPZHZJVZXAWFE6V3Z402,113,01HR539PSA0P79VC5MNVYR3W7Y,775.98,10/08/2013
01HR87CQ52DZQPC34YQ2TSRYK7,196,01HR539PP2DAHCZCWKRMTT6QBD,530.57,24/10/2013
01HR87CQ53Z0Z514WGVK735G8A,550,01HR539PNFNCZ0MBY7EXJH4YCH,589.81,04/04/2011
01HR87CQ54VB70TKKVQ2299P5M,801,01HR539PQPQPJ2J88N8CDACVF7,737.67,04/12/2011
01HR87CQ55VWEWB9BRHM1VBKGV,522,01HR539PQJAWRJV97K6GMKPCHX,1.14,07/06/2013
01HR87CQ56JCF6C6DKF8YBFH3B,310,01HR539PS2R3ANW93H2EYA17BD,19.34,07/07/2011
01HR87CQ57TTT91KASJWZTNKD9,222,01HR539PPVWAP2T8JTSEP4TT4H,781.11,13/04/2018
01HR87CQ586C413Q2KGBQSA27F,658,01HR539PPKDCTDPKYJ7C3HZNHD,980.94,25/02/2022
01HR87CQ5APEY4YQ1E9Z6E2KV2,137,01HR539PR3MSWM9PAR2WC0C64E,515.11,29/06/2023
01HR87CQ5BWFSWJ4VF4F6P57EJ,546,01HR539PPNWYJ1XB38FHW5Q815,852.49,19/12/2012
01HR87CQ5DHQ3XEQY5FVS3WE34,930,01HR539PGWN8C68Q5DKMJ2Z4MH,15.84,29/07/2019
01HR87CQ5EX768541RF1PD3Z8S,435,01HR539PRR5QPBNAMPEE2YBFC2,97.06,22/05/2021
01HR87CQ5GP7S2K3RMY4HTBDKY,878,01HR539PNSNZM2RG2F2G41RB7H,376.06,31/10/2021
01HR87CQ5HB9SJAA9R4EZ85QZD,205,01HR539PRH8Y7TE5C8X32MYNSB,342.69,19/06/2013
01HR87CQ5JQRJVTQ5YPGEGMC2R,72,01HR539PQSQ16DYGHTHA1892Y1,111.51,01/08/2013
01HR87CQ5KYFXNB4XD7ZGB4KR6,413,01HR539PQWNNFC86DG6BH4P0T0,53.45,29/07/2016
01HR87CQ5M3GYV7NXJ1W1DVMFZ,843,01HR539PP29JNJCYQB7QDHV26R,887.28,24/11/2015
01HR87CQ5NY0ZBBZ9CD78FZ17M,93,01HR539N1RZ5SDSXB5PZFJK127,18.06,24/01/2023
01HR87CQ5QBD7F88MHHG9E6RTY,5,01HR539PRAS038R9VA4A49CCMB,749.87,30/07/2021
01HR87CQ5RDC7Q6Y0W1YXG8RE0,299,01HR539PJ4YCCMXDN29KND8F6T,116.15,23/03/2017
01HR87CQ5S9D3CFZHZG8TX40RM,556,01HR539PRHJQXRA5A3DKXTYR1N,751.16,06/06/2018
01HR87CQ5TFW5B1WQRHR804C8W,350,01HR539PQK8W786N1WQVX6CXX7,877.33,29/08/2018
01HR87CQ5VVFW1SBT4TV14MHCR,490,01HR539PR1NX7M6JQKQ2JY7YBD,81.91,14/01/2019
01HR87CQ5WGN0CP7W0YRDYWH56,536,01HR539PQQDXJKZAAH3QQ1SGR6,321.24,01/03/2011
01HR87CQ5XAV6D1W61FNGVXN08,913,01HR539PR5PH69EVNQ1Y6FV487,886.87,02/05/2010
01HR87CQ5Z0ARX1SPB7A1PYSDK,414,01HR539PRMXRQBBEZPFDGJJ0RA,789.25,09/08/2023
01HR87CQ6031FR0NG6QVNYY3SP,470,01HR539N8BXCSSKKBT6CGRTHX7,351.43,21/04/2022
01HR87CQ61BCMA0JWGVAHGJVDA,826,01HR539PPR18WCBCP42WQK4K9S,363.56,25/05/2022
01HR87CQ62YXQTTXE23CJ4SKY6,198,01HR539PP2N39WAPTXSNQ3DN3W,111.17,26/03/2011
01HR87CQ637W282Q7FP9DP2A9K,300,01HR539PRKFP9CSZ18XCMYBY3N,537.31,19/06/2010
01HR87CPB7NEARCNWGNCTQXV2G,723,01HR539PPQ7JKZWXPH4MS30CCP,788.51,01/06/2023
01HR87CQ177B092WA4EKX39763,426,01HR539PQGCZ1M9HGQF1NHPH5M,973.61,11/09/2011
01HR87CQ6S46J9BV2XYKN48R4P,912,01HR539PPGATX6ENAMC0GQ8JP6,102.68,18/03/2018
01HR87CQ6TXR9C65Q2R40690YD,391,01HR539PPQ2V4C647FKV49T7BM,871.69,16/12/2014
01HR87CQ6VFN1R04E3CAGAATNG,215,01HR539PQ0A5BHFZAF080HH40J,560.6,10/02/2012
01HR87CQ6WXR5JS92Y1KE2T007,124,01HR539PPND75W1CD6B78GBTAC,988.9,19/06/2015
01HR87CQ6XMMCM4E1PVJYG9EED,415,01HR539PQ661525DX80CF7K6SE,718.99,28/10/2010
01HR87CQ6YGHKWX9G1SEZYBM8C,936,01HR539PQAB5FZY885PX0J8N41,673.02,22/03/2014
01HR87CQ6YE3PENAFB0TNYC01C,707,01HR539PPSQ1SDCAY9BPNFFG4F,568.64,23/06/2012
01HR87CQ6ZVA4AC006YDXHV23N,614,01HR539PS960TN2PR0NEG2CBKS,10.89,10/07/2021
01HR87CQ70T07CS2GK70KYPWTT,904,01HR539PQJY6S60ZSWD79HVP4J,755.07,26/07/2016
01HR87CQ71RNC9NN420EKN96GH,478,01HR539PQHA9ZTN60BSBD3DJPG,452.0,04/12/2013
01HR87CQ721HN7HHV78GGKKEGH,517,01HR539PQGX3H47D2MCHCM4GZJ,752.67,15/03/2020
01HR87CQ736694VF53NR2KQAC8,941,01HR539MZZF3SYJPTXJ2JZ5P4Y,565.0,27/07/2012
01HR87CQ74BRA069MRK16HTW12,278,01HR539PQF65TXPH44V0NY217T,510.41,04/04/2021
01HR87CQ74E2HS9Z0BWDEAKE3C,940,01HR539PNVVDGR7D9KFJPC9801,339.98,07/07/2022
01HR87CQ75N6SAAGYBX2NNEQCR,416,01HR539PQHF57VYSNJY921EH16,833.93,17/10/2012
01HR87CQ76FRP7YW3ZCE325Z8N,875,01HR539PR31G8WTKZ5DG9G57BG,376.17,16/09/2021
01HR87CQ77WSBCKSDTTANZC5J0,664,01HR539PPMH7YQECXFE401VR6N,528.01,23/05/2013
01HR87CQ7893WPJZFP684HN5QF,382,01HR539PQJAWRJV97K6GMKPCHX,349.75,02/08/2010
01HR87CQ79DBV39P3BXA0EFGVT,492,01HR539PPA7A5Z4R921C9SK9R3,657.39,18/08/2012
01HR87CQ7AHZBSQJZWFS5CE3ST,522,01HR539N0XAKZ0ZH0WM9CFHX65,710.21,27/10/2014
01HR87CQ7ARVDGQRAAXWB0Y9DJ,302,01HR539PPYRPHPRY7WZA0N2B6A,276.11,07/04/2021
01HR87CQ7BSWTT2YGCTC2RZPP3,148,01HR539PPYSY9EVRDXYW1EXXPG,925.28,13/02/2015
01HR87CQ7C3S6MRW3BY4GZ213H,316,01HR539PRGBWBZA0FKA0VATP60,523.47,26/04/2010
01HR87CQ7DCRGZV0DRAXRACPWR,361,01HR539PR91RY385FB17NJFJH5,132.37,22/09/2013
01HR87CQ7E80QC1R71WW794GVG,439,01HR539PQPEEQRXNDBEY67C3WG,837.85,25/08/2022
01HR87CQ7ESGCARJG7DCMZHKQ0,28,01HR539PRHY8PKEFS6F7HZC755,733.46,31/08/2014
01HR87CQ7FTZP8478VQ088HWZ2,268,01HR539PPZHM5V1T19X7NBQ0Q6,68.22,04/06/2018
01HR87CQ7GZ6HP2Y2J72P93FQT,686,01HR539PQEX0SC7TY3BFEM2V29,518.8,21/03/2017
01HR87CQ7HN4QHTEP878R4DHTS,70,01HR539PPY8KKHH64EKDRDMZEE,816.93,09/02/2017
01HR87CPB89FW1NPYGWT6J1BSS,949,01HR539PNJJYP7S8RN2ZZSZCJN,319.57,19/12/2013
01HR87CQ0PJ5MD7E5S763J4GRD,781,01HR539PS6ZBJTX81JQDKP76K4,49.28,23/05/2010
01HR87CQ6FY01W9B1R3BWZ8CJ6,595,01HR539PRE943ZZZSZHB07F172,282.05,16/07/2018
01HR87CQ6GESHBQS3Z55JBABGC,766,01HR539PQ0751QSB1QSADD59EW,943.77,21/03/2018
01HR87CQ6JSD45TREWSWTPMJJ3,409,01HR539PHERD2DBRGB17RX3C4Y,310.79,13/12/2020
01HR87CQ6KZB7QRPJ682Q1ZAB6,440,01HR539PPB8HN16MV633PJ1A1R,511.37,23/09/2011
01HR87CQ6M0DK0Z6FDJM5T60G7,500,01HR539PQE7YYZ0Z0D06YPMADA,577.81,14/07/2018
01HR87CQ6NTA5P6VKSR0R3R416,558,01HR539PR5F62J99ZJDJB1F0HQ,757.84,14/04/2016
01HR87CQ6PJX0E2W5JDNQ6CC5P,564,01HR539PPEFCJ8AMC91F3409MJ,931.91,05/06/2020
01HR87CQ6QHY5YYJAJYQ83P4AE,884,01HR539PQ4WGBYR177M3Y30N90,716.31,04/05/2017
01HR87CQ6RS8GCBNT890BVN11G,909,01HR539PS336SK828RQM46JJKG,101.45,03/01/2014
01HR87CQ6TYAM8V669TMQR9SJ6,593,01HR539PQW4YQ2RE67XQ0YM0JX,161.93,26/03/2013
01HR87CQ6V3R1DM91FZ1R3Z3MB,646,01HR539PQCJZJX7PGWNS3ACTD0,325.53,10/02/2024
01HR87CQ6W3DAZEJYT85RQJRMC,592,01HR539PPR3W5A37CT3PDE1R6G,472.97,26/12/2019
01HR87CQ6XGCZCB0KX7KWWYZVS,824,01HR539PQQ3XBZFCX1EMKDAGJP,134.54,09/11/2021
01HR87CQ6YAD67Z6BA6JQFEJQP,835,01HR539PP1ZH5WVMERNZCKETZ6,238.74,25/06/2017
01HR87CQ6Z3HTDCCQ0VNFZTJ8E,741,01HR539N6G5RN661YPG1HJ1A1X,317.56,19/06/2011
01HR87CQ71WWBQG8Y98TMAS22V,469,01HR539PQPJN5RTSQ6VRBVB6TF,793.01,10/12/2015
01HR87CQ72PSQ8S73JAZA8X7J6,106,01HR539PS7525HFE4GM7S6KZN4,310.96,17/02/2016
01HR87CQ73CC3BTB3R33YBMRDA,231,01HR539PRTTM4TKHC4KAR48999,34.03,02/05/2010
01HR87CQ74JVQWZVCE7HJDR5KW,858,01HR539PP1Q7CPQYP11M891E8F,17.49,27/08/2012
01HR87CQ7584ZXF4KTZXEWMWRQ,159,01HR539PQM35Z9VBMAH4WQ5YP9,421.12,30/04/2021
01HR87CQ76F00V05X8YHQPMKJ5,865,01HR539PNVCNFD42DKPZPTGWZ8,697.22,12/05/2013
01HR87CQ77VCP5N03XMHCDEYXN,592,01HR539PPYZFCRPZ99SXA4KGTZ,926.28,03/03/2013
01HR87CQ78W300K7XJVDSCAKXW,138,01HR539PS4TFADV01PXBPC9KMK,737.9,03/09/2019
01HR87CQ7ARDFC946ZG5N49C5W,209,01HR539PQXF972JZAY01NK5AGB,493.78,25/09/2010
01HR87CQ7BFX19KC14F2KN0DWX,276,01HR539PR6S3XWEWSYV5GAGEMT,540.15,21/06/2019
01HR87CQ7C1Z7A7E5RXKY65RJ7,360,01HR539PP4B174G1HY1ZDM3VNG,101.14,03/07/2015
01HR87CQ7DN76J8CX2WF1BXBFG,98,01HR539N2SJXMP4521D66QNPGG,156.23,19/01/2017
01HR87CQ7E5XS4W3JTKG3PJ3WV,710,01HR539PP9G9BME8NZ0C7AKJ9F,454.08,27/09/2023
01HR87CQ7F9E9AGPRNJW10XFNQ,917,01HR539PRG95GWNFJ35AR4ZC57,383.04,22/01/2014
01HR87CPB8CRCHJAYYX9QR8BAB,299,01HR539PQSQ16DYGHTHA1892Y1,694.64,12/10/2023
01HR87CQ0EG3YRZNXMGWCP9QGD,468,01HR539PRXFN7NQ68J9W7JBYKV,782.41,13/06/2017
01HR87CQ5ZR9N6SC733AGN1G1X,902,01HR539PPJWV1WBYXKNAZ7BPGW,518.59,24/06/2016
01HR87CQ60Z6QYB5VNE02C4KR3,244,01HR539PQY8F4JCDSXZSWMWYR5,509.54,26/11/2015
01HR87CQ6100RWT9WQ6A8VBRSK,109,01HR539PR67T948204CMSQBQJV,535.84,01/09/2012
01HR87CQ62363JYG3MBVAW35DP,75,01HR539PGWN8C68Q5DKMJ2Z4MH,62.06,20/09/2014
01HR87CQ6342QQAC82C7WPVRS2,309,01HR539PPATXT9777B2ZZ5HX1K,727.29,14/01/2014
01HR87CQ65Y1Q3QYG00ZGTDNGE,380,01HR539PRGYV1EPYQB08R7AH6C,567.98,11/11/2012
01HR87CQ66R5FJMVTZ0PN8NRQC,501,01HR539PQBV4M0V3A6SRP964NQ,418.42,15/10/2021
01HR87CQ67D4A81E3PH9FXQ11X,634,01HR539PP26DEASNX54SDNJ5BH,846.03,22/09/2015
01HR87CQ68EZHGX5R8B79Z2VBM,778,01HR539PS6ZBJTX81JQDKP76K4,531.98,28/10/2021
01HR87CQ6943SD1X636T90H4EX,326,01HR539PPJM3MTSBXFS2XF044H,383.64,20/07/2020
01HR87CQ6B0WJCWAREPNBAT1R3,107,01HR539PQG915V1TDRWZ1W8RBG,248.97,24/03/2013
01HR87CQ6CB2EJA6JSTHD8RKA3,614,01HR539PRW24TTDE16DKFF788K,635.68,20/08/2020
01HR87CQ6DMGFVNEAY2TNJE1QX,925,01HR539PRV603K9HJ0S5TK9CBM,199.44,01/01/2017
01HR87CQ6EZ2NVTBSJ9AQTVBV2,759,01HR539PRR90EJTHPBK5TK6YEM,150.81,07/11/2017
01HR87CQ6GPC6HSBQDP295B793,6,01HR539PPGH4052H3BQ61KV5G6,257.24,10/01/2022
01HR87CQ6H175HXMWQYE487QMF,50,01HR539PR0PBMQN7KG3W311HWD,410.46,21/02/2023
01HR87CQ6J1YVHMWAVT3PEBD17,445,01HR539PRQTHYEBM7XS11A7XVN,186.71,03/03/2019
01HR87CQ6KX6JXKEWN3JZTYM0Z,394,01HR539PQB0KTCPM0EGDBHWBWP,349.16,02/06/2013
01HR87CQ6MGT6E4NQH843N2805,77,01HR539PNVCRYRXYF4Q9C55BDF,977.24,19/08/2010
01HR87CQ6NE9FAAY9EP291QAJF,232,01HR539PRWCA2C8Z0ZDJCT08BQ,253.4,15/11/2020
01HR87CQ6QDFDE34DDR24JRG56,915,01HR539PRVB1312VKZAFCN5M6A,855.69,03/12/2010
01HR87CQ6QZQ6XV37FCART7TNC,644,01HR539PR98CHDD2M82FVCY97F,329.7,03/08/2018
01HR87CQ6RWRR9MDETM02M8PF0,621,01HR539PR9YPWGC3NYB03DA6BZ,117.45,06/12/2015
01HR87CQ6SFD5NNY5WC40QS96Y,674,01HR539PREX9A3D2N3E8YCDX8X,31.91,16/12/2010
01HR87CQ6T26JPX7W4DGSSXVDJ,795,01HR539PR89HBE4TRBDR8SKE0F,234.92,26/11/2013
01HR87CQ6VT9B4G0N862XYPN6B,768,01HR539PRAJWWH83HBS6T2H1XV,810.52,09/07/2013
01HR87CQ6W7MKS3621ZDYEB5AR,458,01HR539PPXQJ4NCNC3VF3V075Y,911.04,05/01/2017
01HR87CQ6XH21EW8K5B6GMDAYC,344,01HR539PRQBSNPHWQ50BG1ERBB,938.51,06/08/2018
01HR87CQ6YC17YD1H6FT45SAKZ,479,01HR539PNVW2XMKPT1TGQTZA8V,972.6,21/02/2014
01HR87CPBHAMDG1Z4N7A2S89DP,629,01HR539PP5M0NGX1PVJPMRVGZT,620.76,24/03/2018
01HR87CQ15HD5G8VHGZ16HJA72,442,01HR539PQE55G21HEMR69ZT400,509.55,23/01/2020
01HR87CQ6QGEE005C7PVP5V36X,653,01HR539PR72MS205KYV27KBGBZ,806.08,28/07/2022
01HR87CQ6RK9C4GFD3SY9W2PKD,232,01HR539PRXFN7NQ68J9W7JBYKV,649.84,31/07/2017
01HR87CQ6SKP0TWQVBF62R57MJ,297,01HR539PPR3W5A37CT3PDE1R6G,359.71,03/09/2021
01HR87CQ6TB37P5Z69FNTC4AFS,479,01HR539PPV36CZKFE5NS58MG11,704.36,02/06/2021
01HR87CQ6W97H7NXBEH0YKZBFC,186,01HR539PP8SE0R2B26CSWV7VF4,513.76,25/02/2015
01HR87CQ6XMAZC2VGB58YECJH1,266,01HR539PNX2QNFW9P5EY4NXVAP,4.5,15/08/2011
01HR87CQ6YXCWAXAF1869PZGYR,96,01HR539PR511FMNSXPWF4QPXGB,773.3,14/02/2021
01HR87CQ6Z00NTC4TB86FXFFJG,498,01HR539PQDE4Q9RMKCMWZ2P9KJ,135.52,10/09/2018
01HR87CQ70Y98Q6FS1H536DC3S,834,01HR539PQ48WZZXTAB47ZJ73BA,684.51,16/03/2012
01HR87CQ71BAWP88806GKW6PE6,354,01HR539PP61BC5PA6XC04M4ZVW,641.87,01/10/2021
01HR87CQ72WKKQ67YSKW5Q0ZG1,472,01HR539PSARZS2M2AZR7A8EMF1,116.43,31/07/2021
01HR87CQ739KPCBK0N0CBH9DNA,504,01HR539PQEKEAZQYEF7ZKF8JTA,825.95,05/04/2011
01HR87CQ74M3152B1Y2NRDY30T,71,01HR539PPGZEBA90TPD9DQXK8W,290.62,25/12/2020
01HR87CQ758G3R07B0E927PF2B,266,01HR539PP6ATEVDQRHVAR0VCXW,469.51,01/06/2021
01HR87CQ76V42Y27MWWDGVBV0M,166,01HR539PQV5YEMKABWXQGH9X2B,475.4,10/11/2023
01HR87CQ77SSEBT04JJ2V3QM8T,948,01HR539PP3V0MQ0EWYTXPST2JW,505.96,22/07/2016
01HR87CQ78KZ8315MRAA498A25,164,01HR539N1RZ5SDSXB5PZFJK127,792.29,14/09/2012
01HR87CQ79TGZYAV4MYAKANXYN,572,01HR539PP2Q0KB4ZB1K2NB3KFA,376.26,09/04/2015
01HR87CQ7AZKS9N8FN61B9RP1Z,299,01HR539PQ0P5RCX2Y8V5QNF8QN,676.86,07/08/2013
01HR87CQ7BSBSC8Q7VMQ3M869G,792,01HR539PN9TD7QM5B67FVW1CJS,18.24,17/05/2013
01HR87CQ9VZ7BA93QC5ZJ98EHP,356,01HR539PNFG3HPP00WKBPSKVAR,732.6,16/05/2012
01HR87CQ9WVX8RF7MW7XCZ4TVJ,935,01HR539PQG9B0Y3CNCFK5M9FD9,530.6,01/07/2018
01HR87CQ9XBZFGK37HDZNN6C2V,260,01HR539PQZEQ3KGSQXSY3W0C0T,934.51,25/07/2014
01HR87CQ9XKEXFPFSWGQHQG0NJ,124,01HR539PRVE6YF57EV1P1FT2G1,361.06,24/02/2013
01HR87CQ9Y1TTQPJ3ZD0AV57G3,186,01HR539PPNDW0T7W2V0V1K14E7,866.34,22/08/2011
01HR87CQ9YYQ4EPHQEJTD0F6GQ,294,01HR539PQTA4GPB7JW47FYA48W,672.36,20/12/2018
01HR87CQ9ZAATMGR0KDDQWACDF,378,01HR539PPZHM5V1T19X7NBQ0Q6,897.02,01/09/2022
01HR87CQA0BNEPWWDSX9JHXX9X,258,01HR539PR10T8T3ZYZ65YQAQ90,514.44,14/04/2018
01HR87CQA0R6CQSDE4D5ZQTDP6,504,01HR539PRQKKYDX58HYPXMR3CV,368.26,17/05/2012
01HR87CPC9RK1PS349509DPEY4,717,01HR539PSCNM3RCMCNSXZ6XPNZ,592.03,16/04/2016
01HR87CQ19E0DWVEH6ZMHK49G4,197,01HR539PRP0CZQFFTHZW1A9W2G,417.73,31/10/2013
01HR87CQ6W72AHSJ7E9PWH4WP3,845,01HR539PR1H5RZDJD4HD6688RS,314.0,16/03/2015
01HR87CQ6XFXQ27R3PMM2933CX,691,01HR539PRTVV3SF1XQBRRDEK65,929.22,15/02/2020
01HR87CQ6Y755WKWD3KP8BTJZG,148,01HR539PRPBY8CQZMJT40NNY5E,313.72,22/03/2010
01HR87CQ6ZEKSJH06VRVDA81HB,304,01HR539PQGCZ1M9HGQF1NHPH5M,216.63,07/03/2019
01HR87CQ703A45NNK6H9NY733P,243,01HR539PPS7B0JPPVV0QGK0MEQ,774.74,10/11/2020
01HR87CQ72M6650S5NFBYYX0DP,41,01HR539PQ9CR9ABZ3ADQX85FN4,157.89,10/05/2022
01HR87CQ73AJMDDKRC5X9QXT1N,288,01HR539PQ97DKEHKY7B3PNVZN0,662.33,09/03/2021
01HR87CQ74CSTK901SE1HN1W1V,767,01HR539PQH3EWPYAY0JTX09SPD,905.95,06/11/2018
01HR87CQ75F1SS5HAQ9NEMQX9G,909,01HR539PR91RY385FB17NJFJH5,868.41,18/12/2012
01HR87CQ76AX13G5KJ45VK93YW,409,01HR539PP1ZH5WVMERNZCKETZ6,930.84,04/02/2023
01HR87CQ77KJ5GVN3NZP8H6E6Y,609,01HR539PSECPYGB48V9Q3SRSEA,430.8,04/10/2016
01HR87CQ78JAY6VZXJRBPBZG7T,54,01HR539PQS0CT4NPCW9SVN3XVW,432.5,22/05/2014
01HR87CQ7AENS1FJHHPQ61HCP2,452,01HR539PR5F62J99ZJDJB1F0HQ,788.77,29/06/2014
01HR87CQ7B6V167R0RTZZTCCX6,174,01HR539MZXAZY7F8TCC1D1CT9K,492.63,26/05/2017
01HR87CQ7CDM3B3M53RGNE1CW6,902,01HR539PRNQA6ZF1ZD91VWBEW5,391.18,10/11/2012
