delivery_id,order_id,delivery_type,dispatched_date,delivered_date,delivery_status,delivery_cost
74492921988,01HRVX0VZM8XS6QQEMM8RY9AY0,Premium,2023-12-10,2023-12-14,Delivered,7.23
54695111409,01HRVX0VZN9QA56XHEJ8Z4GK0Z,Premium,2022-01-11,2022-01-15,Pending,22.38
29152815474,01HRVX0VZPVKV36MNFK42YQXCA,Premium,2023-10-26,2023-10-27,Shipped,15.18
33799293609,01HRVX0VZQ8SBGKFN9Q8SWFXR1,Standard,2023-10-10,2023-10-12,Shipped,13.13
81002276150,01HRVX0W7HDDGXW0S404CCSCW3,Premium,2020-01-18,2020-01-19,Pending,43.84
32742368742,01HRVX0W7JX3X7J1C932KP3PJT,Standard,2021-12-15,2021-12-18,Shipped,23.13
69471286569,01HRVX0W7KWJDR4TX02NGN0JVH,Premium,2020-10-03,2020-10-07,Pending,26.68
63710604672,01HRVX0W7KSESH6DCQ0Y1S2R1G,Premium,2023-06-18,2023-06-22,Shipped,45.34
66417344041,01HRVX0W7KYFN31FATY86KJJX0,Premium,2023-05-23,2023-05-27,Pending,44.51
92638156791,01HRVX0W7NM0VVXT9QX0JDHK1B,Standard,2023-09-11,2023-09-14,Delivered,8.4
58111822917,01HRVX0W7NEEY62GFH2PAKW8YC,Premium,2023-02-24,2023-02-26,Delivered,20.64
34790079937,01HRVX0W7P334AC2XW4QNCDB76,Standard,2023-04-11,2023-04-14,Delivered,30.24
66913830967,01HRVX0W7PWNFYN93WZBW0NS9J,Premium,2023-03-05,2023-03-06,Pending,38.5
55375546649,01HRVX0W7Q3H0Y8HSEHQR9HM24,Premium,2023-10-10,2023-10-14,Shipped,24.3
85860100479,01HRVX0W7QPTCNJ5M997RJNJCC,Standard,2023-10-05,2023-10-06,Pending,40.14
56644532445,01HRVX0W7QJESP4YWAZCXRWRPP,Premium,2022-12-22,2022-12-25,Pending,29.16
39860762285,01HRVX0W7RY9DKA1470YZG7ZT0,Premium,2021-06-10,2021-06-13,Delivered,11.35
69110827276,01HRVX0W7RWCG4KQHVGC3KEABJ,Standard,2022-03-08,2022-03-11,Delivered,18.11
19667092347,01HRVX0W7SC5SCFRGVJ0V65FH9,Premium,2023-09-06,2023-09-07,Pending,18.93
76545058302,01HRVX0Z8YVAYD30Y16W0616NE,Premium,2021-11-07,2021-11-08,Shipped,40.94
84738915266,01HRVX104DW9CT0MAMKBFJKRXF,Standard,2021-06-06,2021-06-10,Delivered,24.02
86277039448,01HRVX10FJ46Z9RCS2H929644Y,Premium,2021-06-26,2021-06-28,Pending,21.04
88086144240,01HRVX10FKMNDYY9NAQTRGQX18,Premium,2021-04-15,2021-04-16,Shipped,24.05
89626306997,01HRVX10FKPNRX44TPYW2XGXWP,Standard,2021-12-30,2022-01-02,Pending,18.17
48802083285,01HRVX10FM1E7WT4TS0GRRXTK8,Standard,2022-08-02,2022-08-03,Shipped,15.87
55952152608,01HRVX10FNAS2J0XR8NP3K9NPF,Standard,2020-08-11,2020-08-12,Delivered,29.91
70847300657,01HRVX10FP3DTC7TPBTZHVCAWF,Premium,2021-02-15,2021-02-17,Delivered,40.83
92361226626,01HRVX10FQV9FYMCG8DRGPWCGK,Premium,2022-01-03,2022-01-05,Delivered,23.82
45648420789,01HRVX10FRD9R27D7D21CCT7K5,Premium,2022-07-25,2022-07-27,Delivered,28.03
75966882432,01HRVX10FSXENY2CT4V5WM6JAK,Standard,2020-05-20,2020-05-21,Pending,49.94
70591010088,01HRVX10FTC0B7HHPBFD02KN4K,Premium,2020-08-24,2020-08-26,Shipped,14.01
63371710894,01HRVX10FVBBDC9RZ27BXJSTCA,Standard,2020-12-16,2020-12-18,Delivered,43.22
89021414771,01HRVX10FW27B8SCMCQCX0MPFR,Standard,2021-09-06,2021-09-08,Delivered,42.06
73901896331,01HRVX10FXQQEBV21PX823F0W5,Standard,2022-01-13,2022-01-16,Delivered,34.63
11857724706,01HRVX10FYR3Z8G0R1XA1ZPHZQ,Standard,2021-06-04,2021-06-05,Shipped,15.24
82201533950,01HRVX10FZW1WJHK7GXXY6PABQ,Premium,2022-10-30,2022-10-31,Shipped,39.51
88570093784,01HRVX10G0NT7R3VWT1D9EKBG5,Premium,2022-05-01,2022-05-05,Delivered,16.74
15188938269,01HRVX10G05QKE7E6R0ZJ62T26,Premium,2022-03-31,2022-04-02,Delivered,22.76
45132840930,01HRVX10G16S9Z2ENJWHND7E3T,Premium,2023-05-06,2023-05-08,Pending,29.38
83017098146,01HRVX10G26892TBKPR92NJ8XM,Standard,2023-05-28,2023-05-31,Pending,40.63
11550651229,01HRVX10G3W719N037JBRZE0P9,Premium,2020-07-29,2020-08-02,Shipped,18.86
41888821770,01HRVX10G4NBJM9DCH8S65AKPA,Premium,2022-11-27,2022-12-01,Shipped,46.96
98987629845,01HRVX10G50N600C5YJ3Q7571B,Standard,2023-08-01,2023-08-03,Shipped,28.58
82433608520,01HRVX10G6ZAVAN65FPKSXGJBD,Premium,2020-04-27,2020-04-29,Pending,31.21
96680727530,01HRVX10G7ZB42ZAMP2NR7VTHW,Standard,2020-10-16,2020-10-20,Delivered,45.61
14857648992,01HRVX10G8QH4T5QEM9S71KPNB,Standard,2023-05-13,2023-05-17,Shipped,43.28
28215476993,01HRVX10G9Z3Y5SSADWJBG4DWF,Premium,2023-02-02,2023-02-05,Delivered,22.88
93921447189,01HRVX10GACYYK1S27PZAJXE9F,Premium,2023-03-02,2023-03-03,Pending,40.68
36467600205,01HRVX10GBSKY6Z5YEZ626Z8E6,Standard,2021-07-21,2021-07-24,Pending,33.22
13012294644,01HRVX10GBM5BE2RG80SKHEG6G,Premium,2020-10-18,2020-10-21,Delivered,36.5
25549095760,01HRVX0YYWWR0VDGT4NXCX1ATH,Premium,2022-06-09,2022-06-11,Delivered,14.4
31313512061,01HRVX0ZTK5JAB7BWE7G4M9NFX,Premium,2022-12-10,2022-12-12,Delivered,33.36
26859601879,01HRVX10033HYEP02MKVXD76D2,Standard,2021-04-20,2021-04-24,Pending,25.83
23692691048,01HRVX1004B0F2DKBNADJVAMDG,Standard,2021-10-26,2021-10-30,Pending,25.96
28485912048,01HRVX1005NVDK54953DM71WAV,Premium,2020-12-19,2020-12-23,Delivered,42.76
51590007635,01HRVX1006XTZ8FQ2DN3NQ91QV,Standard,2020-11-11,2020-11-14,Shipped,34.3
77105834452,01HRVX1007V5K3EN2D3PQ7X1P2,Standard,2021-03-16,2021-03-18,Delivered,37.64
13472725855,01HRVX1008WQQBHRFRBTR801BV,Standard,2020-05-28,2020-05-31,Shipped,29.91
99565791641,01HRVX1009CCQ5TYSMWE1V7BAW,Premium,2023-06-18,2023-06-21,Delivered,13.0
32403678428,01HRVX100AMRTYABDKQ3JDSB1H,Standard,2022-04-18,2022-04-20,Shipped,9.44
67410688155,01HRVX100A9E0BJ9EP3N4BWSEE,Standard,2020-01-24,2020-01-26,Delivered,5.58
57473562751,01HRVX100NDNF9A57FJRGXSGGP,Premium,2022-03-30,2022-04-03,Pending,25.13
53838533942,01HRVX100PE1W1FEN4ZX2S9YDQ,Premium,2022-02-01,2022-02-03,Delivered,8.39
82374599942,01HRVX100Q8MQ69EXKQYE786RW,Premium,2022-07-30,2022-08-01,Pending,18.88
26734753783,01HRVX100RGG3ANVWW8PWMMGMH,Standard,2020-09-03,2020-09-07,Shipped,49.63
67267798734,01HRVX100SS90PFV4CPQ3P4TZA,Premium,2023-04-21,2023-04-25,Delivered,26.7
70514939965,01HRVX100TD4AT4FP6KJX6S2XQ,Standard,2021-11-01,2021-11-05,Pending,35.04
58618319265,01HRVX100VG2XNNAFTQ7RV0YWD,Premium,2023-08-23,2023-08-26,Shipped,7.82
45470160648,01HRVX100WBAGY1XA38459BZ7D,Premium,2022-06-25,2022-06-26,Delivered,13.23
72707300493,01HRVX100XQ45P64ZVY6R6VPK7,Premium,2023-01-07,2023-01-08,Shipped,29.09
71245858667,01HRVX100Y54V9FZD7H03JEA5H,Standard,2020-11-12,2020-11-16,Delivered,34.47
16358965866,01HRVX100Z888RWT0G18MBKRJQ,Premium,2023-03-05,2023-03-07,Delivered,36.67
82035866780,01HRVX10102085HA7AS1HC3D4S,Standard,2020-03-27,2020-03-30,Pending,5.84
40817085554,01HRVX1011QZHGNTJHSHQB7B3M,Standard,2023-11-12,2023-11-14,Delivered,12.97
18301105567,01HRVX1012WFAVGJTFDCR3RD4W,Standard,2021-10-23,2021-10-26,Shipped,14.43
96003184077,01HRVX1013BD07BNPCQYZNMQRP,Standard,2020-07-12,2020-07-13,Pending,17.79
94254953812,01HRVX1014D0K6TKCCZ5HRPWHN,Standard,2022-12-28,2022-12-29,Shipped,16.56
87680655460,01HRVX1015ZWYZ7ZVNMC8DJKT7,Standard,2021-02-01,2021-02-02,Pending,30.19
55352473848,01HRVX1016H4C1V04XBCMEDGBS,Standard,2022-02-20,2022-02-22,Delivered,47.87
69570557386,01HRVX1016T6WD4RF41YDTA48M,Premium,2020-10-24,2020-10-28,Delivered,16.0
82254693139,01HRVX1017KV174VZ8VYJ5H0NF,Standard,2021-12-19,2021-12-20,Delivered,34.9
84917608869,01HRVX0SYYQ7NBYJY1FGE801R4,Premium,2020-06-13,2020-06-15,Shipped,12.42
26888989317,01HRVX0VMP1A18R36VFYQNCTN2,Premium,2022-01-21,2022-01-23,Pending,6.19
83053459894,01HRVX0VZNEVDCRJCQQZ2V5DVQ,Premium,2022-09-28,2022-10-02,Pending,31.14
73982088011,01HRVX0VZPJ5KWPFQ7B6AFG7KM,Premium,2023-07-07,2023-07-08,Pending,22.5
78647305222,01HRVX0VZQKTSNQRV8C9MPK3RZ,Premium,2022-12-09,2022-12-10,Pending,29.05
89322108410,01HRVX0VZRS6XQY0A2Z7FPYDHE,Standard,2023-06-08,2023-06-09,Pending,38.65
11945376101,01HRVX0VZSGZB3A32WXWX5JAEN,Standard,2021-11-27,2021-11-29,Delivered,19.31
83757899849,01HRVX0VZTQFGCBHWZ4WZKEP85,Standard,2021-09-09,2021-09-11,Shipped,5.5
38365673250,01HRVX0VZVWW18K5DND9F22Y9H,Standard,2022-01-24,2022-01-25,Delivered,35.24
94819189212,01HRVX0VZW8KPFBS6KVW5DEMF3,Premium,2022-04-01,2022-04-04,Delivered,27.3
42675610475,01HRVX0VZXVZ3VR6KC91DKCFD6,Standard,2021-07-15,2021-07-19,Pending,23.47
97152846731,01HRVX0VZY76V4SX7CCWBPAX9E,Premium,2020-08-02,2020-08-05,Delivered,6.03
14101206416,01HRVX0VZZ9EMNMMHHD5XPJGDE,Premium,2022-08-09,2022-08-10,Shipped,32.5
64779840985,01HRVX0VZZMV92JRRRVRSNEP9S,Standard,2021-09-24,2021-09-28,Pending,32.13
24913175629,01HRVX0W001W7G45R5RRV1EGQY,Premium,2022-05-31,2022-06-04,Pending,6.66
88886120215,01HRVX0W01FPSX2DCGNTJ2PCD9,Standard,2022-03-01,2022-03-05,Delivered,43.81
74918210473,01HRVX0W029AKCFPT2EYBDSGC7,Standard,2021-11-10,2021-11-14,Shipped,44.14
67899216285,01HRVX0W03XQNQNFBG7C12AJG8,Standard,2022-02-24,2022-02-27,Delivered,6.71
13841426221,01HRVX0W04EW9W15TP8MCPJNWS,Premium,2020-08-11,2020-08-13,Shipped,8.17
42332973242,01HRVX0W053VM1GHQ5AC2CTMV6,Premium,2023-11-29,2023-12-02,Shipped,15.39
15178731025,01HRVX0W06Q7MSAMKT5XT79427,Premium,2022-09-08,2022-09-10,Pending,14.69
94629849862,01HRVX0W07SVP0WW92V6S8EFNE,Premium,2022-07-17,2022-07-20,Delivered,35.52
88774706098,01HRVX0W07B19HK618VQ5JT6GW,Standard,2020-12-09,2020-12-12,Shipped,29.02
25129439295,01HRVX0W085EVTMQ0MXNZ6PW5J,Premium,2023-12-05,2023-12-08,Shipped,34.82
87662234138,01HRVX0W09KVR926JT1783SZSM,Standard,2023-04-29,2023-05-03,Delivered,42.71
62412210034,01HRVX0W0A8QT0VRCMA0Q21054,Standard,2020-07-07,2020-07-10,Delivered,18.29
31048981861,01HRVX0W0BT3H12167CGHFCKDK,Standard,2020-03-27,2020-03-29,Pending,33.94
37263950366,01HRVX0W0C9FPFG5KXDEK073VP,Standard,2020-05-29,2020-05-31,Pending,35.73
48900474447,01HRVX0W0D7TWB0ARA3ESDB7NF,Premium,2020-12-07,2020-12-08,Pending,9.38
29209155481,01HRVX0W0E5PJE0M18520FX2QY,Premium,2023-06-02,2023-06-04,Pending,37.16
53674215765,01HRVX0W0FBS1BG4MM6QEEFNC9,Premium,2023-12-16,2023-12-19,Shipped,38.89
34168175806,01HRVX0Z0H9AFGTDNKETZQCTTS,Standard,2020-12-10,2020-12-13,Shipped,6.81
35710282595,01HRVX0ZWZYMK8XA27YBBY1Z0Z,Premium,2023-02-03,2023-02-04,Pending,31.28
44120725914,01HRVX102J1XXC5R2537AJGG10,Standard,2021-10-11,2021-10-15,Delivered,8.4
28480041336,01HRVX102KHVNASSKR2J4YY668,Standard,2020-06-25,2020-06-26,Shipped,16.76
93687728261,01HRVX102MWK7M0WQSR4Z3E9QV,Premium,2020-08-23,2020-08-26,Delivered,46.95
76729212692,01HRVX102NH7YKWGPFTTT4SB6C,Standard,2021-09-02,2021-09-03,Pending,31.91
55787229756,01HRVX102PSGKXHVKQF3VCRMZ5,Standard,2021-08-23,2021-08-25,Pending,8.78
66637364478,01HRVX102Q7CTP74QT67JX0RX3,Premium,2022-05-09,2022-05-10,Pending,39.02
98843054938,01HRVX102RNMF3VA3ED0PKXENB,Standard,2023-09-19,2023-09-20,Delivered,43.16
87268003297,01HRVX102S9NX0ND17YSR412BA,Premium,2023-10-18,2023-10-21,Pending,29.88
16875777446,01HRVX102TNTKA4Y8PY2RVJK0E,Standard,2020-04-27,2020-04-30,Pending,42.65
49519273081,01HRVX1030FVVVH52B9JEB64ED,Standard,2022-01-14,2022-01-16,Pending,16.89
90995236924,01HRVX1031776VZ1SV88YVF9XQ,Standard,2021-01-02,2021-01-05,Shipped,10.48
99165565572,01HRVX1031N3W91WJ6MD5DG5ZN,Premium,2020-01-19,2020-01-21,Pending,29.09
57121584682,01HRVX1032P51QB0VPRBD227R7,Standard,2023-07-29,2023-07-30,Delivered,14.31
93346126587,01HRVX1033S5Y7DB1GT9XSDT48,Premium,2021-08-31,2021-09-01,Delivered,43.08
53179980356,01HRVX1034PT5R4NGRE289SBXV,Standard,2021-01-19,2021-01-22,Shipped,23.64
72664989498,01HRVX1035JF9KKZMH1QXGXTEH,Premium,2022-07-18,2022-07-19,Pending,16.02
79904497999,01HRVX1036SZD0D857HS2GW8AG,Standard,2020-05-13,2020-05-16,Delivered,39.54
93972893055,01HRVX1036CKWJES23G1QYRSA5,Standard,2022-05-27,2022-05-31,Pending,26.56
63483610539,01HRVX10370FF4AW2SNNAW5EQB,Standard,2020-03-30,2020-04-03,Pending,32.58
29647860662,01HRVX1038WY6FDG95KD30JSPS,Standard,2023-09-30,2023-10-03,Delivered,42.54
26062962414,01HRVX1039CTC2YPCE2H9RSXEV,Premium,2020-03-04,2020-03-08,Delivered,49.24
58034933400,01HRVX103A8RNGJSE8G7PWYZ5B,Premium,2022-06-10,2022-06-11,Shipped,44.07
85776649956,01HRVX103BMP1B5HG4A7KRFE7F,Premium,2020-01-29,2020-01-30,Shipped,10.73
84596697582,01HRVX103CP91RHXDZP26AFB9J,Standard,2022-01-26,2022-01-28,Shipped,38.66
91824831031,01HRVX103DPF2RABT37AKZZ8MR,Premium,2023-08-02,2023-08-04,Shipped,27.73
39575863660,01HRVX103E47DX9BNNX0X831VR,Premium,2022-05-05,2022-05-09,Delivered,21.95
49699524440,01HRVX103F261HRHCCMVD97GC1,Premium,2020-01-05,2020-01-09,Shipped,20.88
10313204948,01HRVX103F739DH9X865T2CSZW,Premium,2020-06-23,2020-06-25,Shipped,40.36
74706063133,01HRVX103GA6SEE3MXVM9EAMV3,Standard,2022-11-09,2022-11-13,Shipped,19.91
34102253960,01HRVX0SZQ5MQ82J1AJ63B5QXD,Standard,2020-05-09,2020-05-10,Shipped,33.42
72091208557,01HRVX0VJFCNB4CZZV9G3GXJQR,Standard,2020-08-13,2020-08-15,Delivered,10.88
28451551388,01HRVX0VXGKC9Z9T6KHH4882KZ,Premium,2023-01-07,2023-01-08,Shipped,38.66
49308296256,01HRVX0VXHKHK7G7FD8YV76ZBX,Standard,2021-11-21,2021-11-25,Shipped,31.17
52449866581,01HRVX0VXJDB64F1VB048ZMWAN,Premium,2020-01-12,2020-01-15,Pending,35.7
49791546424,01HRVX0VXK7K7HQC0NSFGS7PWQ,Premium,2022-08-10,2022-08-14,Delivered,10.05
92569465302,01HRVX0VXMTXVC0TD8CYK0H9QB,Standard,2023-06-08,2023-06-10,Pending,23.94
24427387150,01HRVX0VXN631TWRK8WQ0JRWPR,Standard,2023-12-07,2023-12-10,Pending,32.33
99243456591,01HRVX0VXP5H3DFRW6P4KZ5S3F,Premium,2021-06-27,2021-06-28,Delivered,22.62
17827766787,01HRVX0VXQ8WS62DD0AFQ2G9TV,Standard,2023-09-06,2023-09-10,Pending,13.39
92250816675,01HRVX0VXR8NXEHSFYPW3B3AYK,Premium,2022-10-02,2022-10-04,Shipped,22.89
89960677406,01HRVX0VXSAY4QFVQ2Z3W12H7Y,Premium,2021-10-31,2021-11-01,Delivered,29.63
93635651627,01HRVX0VXTN0P6QNTSJ2YR80CD,Premium,2021-04-21,2021-04-24,Shipped,6.9
15721874293,01HRVX0VXV6A43P79S3PAEFNGT,Standard,2023-09-21,2023-09-23,Pending,30.74
69916860995,01HRVX0VXWHBTTX99P8G6B4D8A,Standard,2020-01-26,2020-01-30,Pending,35.59
82656065837,01HRVX0VXXAJ6RSX30HA5B9SDE,Standard,2022-11-23,2022-11-24,Shipped,19.75
49423164143,01HRVX0VXY8ACJPC4TS5YT2PHE,Premium,2020-12-12,2020-12-14,Pending,49.19
46498655261,01HRVX0VXYVDPHVBN6WDWE9N6W,Standard,2023-01-13,2023-01-15,Shipped,21.02
11452364932,01HRVX0VXZ2GPMP67B1VQKS8MZ,Standard,2022-05-07,2022-05-10,Delivered,47.95
71124050137,01HRVX0VY0J0Y2GCS53YGMGR13,Standard,2023-04-18,2023-04-21,Pending,45.72
95600606491,01HRVX0VY16KR2QF94XYHP9AGQ,Standard,2020-09-27,2020-10-01,Delivered,34.08
21594096367,01HRVX0VY2GNE2DCJ8NGJZNP7J,Premium,2022-06-02,2022-06-03,Pending,26.25
16408311232,01HRVX0VY3XTXFXGX93TDHXFR5,Standard,2021-05-24,2021-05-26,Delivered,19.14
34222226164,01HRVX0VY4TR2KZW4Y2K8TGJ3A,Standard,2022-09-08,2022-09-09,Delivered,12.56
49685276049,01HRVX0VY5DCSAC1A0C51HNKZD,Premium,2020-04-14,2020-04-17,Pending,12.91
27047743357,01HRVX0VY6VRM8GZ0V2D2EXMK5,Premium,2023-06-07,2023-06-11,Delivered,46.95
86150772275,01HRVX0VY7RM8YDQ801T3T3MFY,Premium,2023-09-08,2023-09-11,Delivered,11.78
75353747426,01HRVX0VY71VEF8HG0T8TMTYXZ,Premium,2022-03-27,2022-03-29,Shipped,10.33
94408604143,01HRVX0VY8668DM4KAJJ9R7K40,Premium,2023-02-20,2023-02-24,Shipped,27.98
23406253053,01HRVX0VY9RYEYTN9W28WC8Z8W,Standard,2020-06-03,2020-06-07,Delivered,44.54
14040643032,01HRVX0VYAPPK1BEBQXPY7177Y,Standard,2022-05-01,2022-05-04,Delivered,41.76
93774710673,01HRVX0SZF16YXRW8XSDQ8QJZN,Premium,2023-12-27,2023-12-30,Shipped,7.93
70758734576,01HRVX0VJDRYZNHMQR8WWY1MTP,Premium,2023-01-05,2023-01-09,Shipped,39.53
96471068434,01HRVX0VXEFVFCQEASD7CZ01DN,Premium,2020-05-31,2020-06-02,Pending,47.01
90430647854,01HRVX0VXFWWFDFT9CGY1DZGA1,Premium,2021-04-14,2021-04-18,Shipped,25.09
63872681314,01HRVX0VXGQJFMCK05N57NQK06,Standard,2023-01-18,2023-01-21,Pending,10.38
32886358788,01HRVX0VXHE0C3ZG669FJXGG3E,Premium,2022-03-02,2022-03-05,Pending,48.43
18336324404,01HRVX0VXH15D1KCJ0AM8M4T6W,Premium,2020-07-31,2020-08-03,Pending,44.27
91933407055,01HRVX0VXJ2WH8Q8J5DFRTQJWF,Standard,2020-11-09,2020-11-11,Delivered,21.32
20567981425,01HRVX0VXKR5JJ83T52RNDB4SH,Standard,2021-12-08,2021-12-11,Pending,13.54
94306305140,01HRVX0VXMBFM3ZG5535TE9TSV,Premium,2021-09-11,2021-09-15,Pending,35.2
27567258982,01HRVX0VXN1YRJZC8EY0Z54QEE,Standard,2022-05-16,2022-05-20,Pending,14.98
41262912227,01HRVX0VXPYQJWC66GC0KQ2TZV,Standard,2020-07-23,2020-07-25,Pending,5.48
39558856336,01HRVX0VXQ9XD5DCY7BT2W9W3Y,Premium,2023-05-02,2023-05-06,Pending,12.7
23651682106,01HRVX0VXQWSHF5Q0S6BC8SD82,Premium,2023-10-11,2023-10-12,Delivered,25.73
21587574155,01HRVX0VXRDQ9FF7J9AA2W2CNT,Premium,2021-10-31,2021-11-01,Delivered,26.76
86799203637,01HRVX0VXSH6V3DN4QFY1MY32F,Standard,2023-08-22,2023-08-25,Shipped,48.1
56983371620,01HRVX0VXT4RNZ390R5AKDNZNR,Standard,2020-10-13,2020-10-15,Delivered,37.15
52479453328,01HRVX0VXWRMMPB65JTV7RC4QK,Standard,2021-10-06,2021-10-09,Pending,10.45
42788114688,01HRVX0VXX760GXCSMV17AWDGX,Premium,2023-11-09,2023-11-12,Pending,44.87
70186586720,01HRVX0VXYAF2N4ESWCMXRDBWJ,Standard,2020-11-09,2020-11-12,Pending,37.36
75023430517,01HRVX0VY09FBDPGCYK549F597,Standard,2021-10-23,2021-10-24,Delivered,30.0
48548879536,01HRVX0VY1FWGX3VYJT1ME2EGR,Standard,2023-04-24,2023-04-25,Delivered,49.21
86730318906,01HRVX0VY2Y4TMF3Q5ZSKKP8CV,Premium,2022-02-20,2022-02-24,Pending,35.43
85212028083,01HRVX0VY4VV51CHGREN075JY6,Premium,2021-01-11,2021-01-13,Pending,30.12
21212915067,01HRVX0VY5311GNWF58374XNWJ,Standard,2020-10-22,2020-10-26,Shipped,22.89
70293105727,01HRVX0VY7F0B06Z1DJVBBBYG3,Standard,2023-06-25,2023-06-28,Shipped,31.65
77163529792,01HRVX0VY84VMDQKV3DHM1ZFCQ,Standard,2020-02-01,2020-02-03,Pending,27.42
33448756550,01HRVX0VY9M2HCB6VQRZKEX8VP,Standard,2022-03-30,2022-04-01,Pending,41.43
98948297198,01HRVX0VYB79M2SV8P1239C214,Premium,2021-07-25,2021-07-29,Shipped,41.61
84997171176,01HRVX0VYCJV7NV1DSA30B9AWX,Premium,2020-07-15,2020-07-18,Pending,46.99
72082575724,01HRVX0VYDYTCRRFCZTF4WG01G,Premium,2022-10-25,2022-10-26,Shipped,39.06
43410965971,01HRVX0T02JJBE7RPA71EJ9815,Premium,2020-07-03,2020-07-06,Delivered,5.08
20642453588,01HRVX0VJVY0GF4XZWH4CF0Z2S,Premium,2022-07-03,2022-07-07,Shipped,35.94
79700215916,01HRVX0VXX0BCCAF0W0W9XJJHG,Standard,2023-01-27,2023-01-30,Pending,35.84
70272114190,01HRVX0VXYAKW72ZFMSH1M11J5,Premium,2020-10-12,2020-10-13,Shipped,44.14
19077722078,01HRVX0VXZ6D1KCS7D6TKWZ7MA,Standard,2020-06-29,2020-07-01,Pending,43.85
57967545965,01HRVX0VXZYAZK9D1T48QD95VD,Premium,2022-05-25,2022-05-27,Shipped,27.26
38894769782,01HRVX0VY0H8N02YRC0FAS6TMZ,Standard,2022-01-29,2022-01-31,Delivered,43.69
67216574563,01HRVX0VY1JVP3YZC43BY4QK4S,Premium,2023-12-05,2023-12-07,Pending,40.85
22184032770,01HRVX0VY2QR7ZVADWN3Y0CJA4,Standard,2023-08-13,2023-08-15,Shipped,19.81
11998591284,01HRVX0VY340HJ35STAHGNX2AG,Premium,2021-02-01,2021-02-02,Pending,41.35
98793468151,01HRVX0VY4XF6VX324A9KZTDDC,Standard,2021-08-04,2021-08-05,Pending,7.4
83672119094,01HRVX0VY5YNEKVHA5GFSNYJER,Standard,2020-05-17,2020-05-21,Shipped,46.88
51955250070,01HRVX0VY5EZ64T744X24BQRS8,Standard,2023-10-04,2023-10-07,Shipped,25.86
23438882110,01HRVX0VY6KQWQ9AQW0CC2X0B3,Standard,2021-02-27,2021-03-03,Delivered,44.65
83133791041,01HRVX0VY763ST78WGHYQ9780F,Premium,2020-06-16,2020-06-17,Pending,30.61
12720868668,01HRVX0VY8776399VWY221Q8G6,Standard,2022-02-21,2022-02-24,Shipped,12.97
10970319545,01HRVX0VY93JBV1CBY4C2TK6CA,Premium,2020-05-26,2020-05-27,Delivered,47.43
93248195432,01HRVX0VYA3FKYQ956RQ1CXFCJ,Standard,2022-02-13,2022-02-15,Pending,29.7
42002587172,01HRVX0VYBMQAT6S4PBPGBQCSY,Premium,2022-07-31,2022-08-02,Delivered,39.41
59796063347,01HRVX0VYBTF9JW5Z7VZS4PRV2,Standard,2021-09-15,2021-09-18,Pending,10.6
39833324463,01HRVX0VYC7RKW3YZ3FNVA7W18,Premium,2021-08-16,2021-08-19,Shipped,37.99
27193917085,01HRVX0VYD153T7CE6SV0MAB1C,Standard,2023-05-28,2023-05-31,Shipped,23.98
69883940898,01HRVX0VYEACM6GNMJKESC90SS,Premium,2023-03-31,2023-04-03,Delivered,35.08
37171341014,01HRVX0VYF1J2Z6JPM1E4CXK0E,Standard,2021-07-23,2021-07-25,Delivered,41.39
69213626520,01HRVX0VYGJN0AWTQTF5313SEM,Premium,2020-04-05,2020-04-09,Shipped,47.46
25159935045,01HRVX0VYGTS7FB2PZ4A4F1H4A,Premium,2022-12-26,2022-12-28,Delivered,11.78
47366331636,01HRVX0VYHXH0SHDNY46B889WT,Premium,2020-12-17,2020-12-20,Shipped,30.97
20383983088,01HRVX0VYJ3JH9WK2EWK8F4YTD,Premium,2021-01-07,2021-01-08,Pending,10.67
86587371518,01HRVX0VYKYY4Q5VHRD553TVGS,Standard,2020-02-19,2020-02-21,Delivered,7.15
89857520699,01HRVX0VYMC4K8GQ4CGG6AEQMZ,Standard,2023-08-18,2023-08-19,Pending,13.49
69205027102,01HRVX0VYNCZ55ZCDXK7J1HKB2,Standard,2023-01-01,2023-01-03,Pending,48.93
10822395253,01HRVX0Z0327D6B6B5TAWK3RMV,Standard,2020-01-27,2020-01-28,Shipped,41.86
61214916630,01HRVX0ZVE5GWDTQAHXHMXK7PN,Premium,2022-01-23,2022-01-24,Shipped,49.89
18807811082,01HRVX1010HH5X765A76NC08YN,Premium,2021-07-24,2021-07-27,Shipped,47.68
65788812379,01HRVX1011RH5M2WDT7CWCP72G,Standard,2022-02-26,2022-02-28,Pending,30.92
37555909656,01HRVX10125CD8CMG4NGG3Q9YA,Standard,2022-06-26,2022-06-29,Pending,24.67
41178348787,01HRVX1013BWA4G2A901VYWADC,Standard,2021-07-09,2021-07-13,Shipped,43.23
30515253793,01HRVX1014GMFC9CC186FNCM5P,Standard,2022-03-03,2022-03-06,Delivered,48.16
12035066404,01HRVX1014X1Z1167AP2TC20K0,Standard,2022-03-29,2022-04-01,Pending,33.07
12458587161,01HRVX1015EY0KE3CJZN9C8SDC,Premium,2022-09-20,2022-09-23,Delivered,22.22
72751045568,01HRVX1016425012RTKXS4E3NC,Premium,2022-10-17,2022-10-21,Delivered,34.17
44793231249,01HRVX1017JR29HMB6MSNTX075,Standard,2021-03-04,2021-03-08,Delivered,49.59
84548268721,01HRVX1019C1KXD0JJF3F2FQ8Q,Standard,2022-05-14,2022-05-15,Shipped,19.14
