payment_id,customer_id,product_id,order_id,amount,payment_date,payment_type
01HR88GS1ZF4W2ZH7J2VAR9TEF,01HR877T7KC6XKESFGAEMGPMGA,465,01HR879PT5B4DB0B6MRN0CB736,2000.0,22/06/2010,cash
01HR88GS20RH6Z7FM474QBD88C,01HR877T912MXX6YWZP6PTMES2,702,01HR879PT8FSHNDHWHRN7MVDRQ,1685.22,17/11/2020,cash
01HR88GS2156KX94A0GWPDYFFJ,01HR877T87EY2H28QFN3S9MXGJ,110,01HR879PQX8V0CZFFR9ATF79XX,2000.0,03/04/2017,card
01HR88GS22XCBYRJQ54AYJ8MNP,01HR877T8ZRSRGYN5ZY58EM9D5,518,01HR879PSPMF9428MKBRB8YQBF,2000.0,09/12/2015,card
01HR88GS23XKZW1MKN9H0TME66,01HR877TB4H4A6ZS6SPMFNGYXQ,149,01HR879PTGNPVAR36NZP61PCP1,1995.33,12/07/2011,cash
01HR88GS25RMTDWSGV87DSXXN7,01HR877T7C4BDDW4VSB7AQASAA,232,01HR879PRDMPTC4TMPJ68C14GK,11.56,12/04/2020,card
01HR88GS26HT2YZ4CYDXJC2YB9,01HR877T3J2S6CXKM09YD9TWHA,794,01HR879PTAB7SM9FCNJTRT05FG,158.91,07/06/2023,cash
01HR88GS27YRNZ598C2QTJN1NB,01HR877T35A30BWRQEM9WW0C76,115,01HR879PT1DPDRC7YN1EZ18A6Q,2000.0,02/07/2010,cash
01HR88GS281A0YEPSSYN7A087M,01HR877T8SX9SEC4MH6P4XZ0M1,63,01HR879PS3B0S5KDHANE8X14RH,2000.0,15/05/2021,cash
01HR88GS292Y9DTJRJM1DQ5ZDY,01HR877T851KT9TDZY31Z7FGNS,591,01HR879PR9H32E0TAYD7X3BW5K,700.57,22/08/2012,card
01HR88GS2AQG3BKH4TS2WHZJPP,01HR877TAG4ZX67PCKMFT4MC38,5,01HR879PRKWCE9VR1G27GQ31DW,2000.0,12/07/2023,cash
01HR88GQ3B574QNVNGMZNN4GCW,01HR877T5G5BD3WVYZP0WZDMBY,642,01HR879PTTG0JWFKQZ1MA32FYJ,2000.0,09/05/2016,cash
01HR88GRMQA9M9VEJNHDMQ0VA1,01HR877T36NG9EPAGVMX5KQKD6,1,01HR879PSKMJ6HXJT1N5RFQ2RP,833.78,07/04/2020,cash
01HR88GRZSK9DR7K7YP4YKWJX2,01HR877T56P48EC2HV01K15S8N,36,01HR879PTBFPAKMBS69DBWP0R7,2000.0,04/03/2018,card
01HR88GRZVQ31YKS2H79N3345Y,01HR877T2N8EB49FEY1EX6PPPM,517,01HR879PQZ8P505EDT95NB6FH8,1206.92,04/06/2023,card
01HR88GRZY1R18GF1Z2Q42CT69,01HR877T6YKMMM8ZNC74GYBCCB,744,01HR879PEBWHPZS5VCJP9M95W6,2000.0,18/12/2020,cash
01HR88GS00AW7XWY0TP730G3H7,01HR877T8350DD7YDWWP3PQW26,678,01HR879PR8JAFGESN2FP0YGB36,724.96,29/03/2012,card
01HR88GS03G6DXHKYRN9FCTF8S,01HR877T7VW2B46FKW38S52Q2G,546,01HR879PREKMERKE2WG5HTWNNZ,2000.0,18/04/2021,cash
01HR88GS05ZC1KA55H2VBHJG7Y,01HR877T7PCYC5JVMZ1T0D9S8N,867,01HR879PRW62S68P4RTV2EY7N3,541.78,16/07/2023,card
01HR88GS08ZX9SCFNNR1MGTGED,01HR877T1ANW09PFMQ1C3KZSPN,675,01HR879PTA25ZFZQN0Y3YNRC1N,87.94,24/01/2022,card
01HR88GS0AXJ7X7XDZE0PNGHQA,01HR877T34Y8YYV9KZ443P294D,73,01HR879PRWN5HANZDW00ARV0RS,2000.0,23/11/2019,card
01HR88GS0D6M4YA574TZ1W2EQ4,01HR877T7XWNASV07JH8Z52KXZ,786,01HR879PSCPP4AWCGZ61AKGAWG,701.32,12/06/2016,card
01HR88GS0F4Z8MV7FV6S9P7TGY,01HR877T93QSFP3AK4AXZ87BHY,927,01HR879PS9410YGT8GCJAC9X2P,2000.0,18/05/2011,card
01HR88GS0J1VNM4DHEE4M52AWX,01HR877T3QCM1GF9KSK7D0WQBN,569,01HR879N4KMNYDAWY2X7TRZTT3,145.44,05/09/2019,cash
01HR88GS0M1N0QCMFRKND8CC9A,01HR877T9BBF8FYPN1C8BNYEPC,129,01HR879PTDDVBSPFQAKARFP34Z,2000.0,26/05/2023,card
01HR88GS0PJHFM421BNXSR6S97,01HR877TBPAVKGVP0063NYW82M,297,01HR879PRKT59HDA3GSQ7NMKVK,1557.52,30/12/2015,cash
01HR88GS0SYSFWAJ3DCEJH5YFC,01HR877T6S4NBK59G2J6NAJDMR,548,01HR879PREZSAX8S1NHBC0Z08V,956.68,01/08/2010,cash
01HR88GS0VR8BG5G9BFMBQFCAF,01HR877T1D9WN0YS1NA2DM8KKR,307,01HR879PSGT0WVFT3CTWSNWAXQ,995.84,08/08/2019,card
01HR88GS0Y37D705YQNQ4A4CYZ,01HR877TARHC43W7B29GXGBYYF,36,01HR879PSEEZH85TQ60ERAZ1RK,2000.0,27/05/2019,card
01HR88GS10FXYPA2VEQ2Y2N2KK,01HR877T94H90C9RTD009399WH,472,01HR879PTAB7SM9FCNJTRT05FG,2000.0,23/02/2012,card
01HR88GS13WH6DRR3QQXCB74EJ,01HR877T3WQCFV0EVRQDN1RA3N,50,01HR879PSS532800V61KYV4Q4S,1447.09,07/06/2014,card
01HR88GS15KWE1J91S2X6GWNT9,01HR877T35PD0MKCD0MEQEVN34,593,01HR879PSB5N8D8Y0NJ72FJ6SK,407.72,17/02/2020,cash
01HR88GS16E8KGBJDC95BPE7SA,01HR877T2K1T9S8VGNYPDT5T7E,409,01HR879PTBRW1JRC6Z4QF7D15X,2000.0,23/08/2018,cash
01HR88GS18GAKFZR58E9FPW342,01HR877T6YQ8GNEEJ7WAZNM436,108,01HR879N8JGSDYHRPHYEWRNBQJ,2000.0,08/08/2020,card
01HR88GS19JKBWZ2891XFS3ZKN,01HR877T851KT9TDZY31Z7FGNS,600,01HR879PT2TE3EV97ERBPE6JBB,1839.43,07/10/2012,cash
01HR88GS1BRGX05NF6E7B29RRT,01HR877T3K4P3JXNT65KBZ2B0X,497,01HR879PS2F827F649R3WNGDJW,2000.0,09/08/2019,cash
01HR88GS1CN5DDBN6J6GYZ4TX6,01HR877TBC1TANN6Q0ZVA1P257,788,01HR879PTFPEPHZEDH2726PVFW,2000.0,16/07/2019,card
01HR88GS1EGADWJQW827P7KEQ7,01HR877T8VZ55YVN9NM4G5EP5A,506,01HR879PRS8C1PJSH0MT966FVY,1193.18,14/07/2011,cash
01HR88GS1FB5PK02BT7P1N9G09,01HR877T6MT40W6N9M5507JXMV,56,01HR879PTJC87SQFE267D8M3MQ,450.17,10/11/2018,card
01HR88GS1GSRKDZ68EHR9HJ3ZH,01HR877T5R594YZ5BBS5695C05,40,01HR879PSE4ACM5V8SNKR9QC0Q,2000.0,17/01/2020,card
01HR88GS1H7C2BFZF1XSA01HF9,01HR877T0VWZ7PQ2AN4BZKF1FJ,626,01HR879N20HAB2R2CSH4V1QYBW,2000.0,15/05/2010,card
01HR88GS1JH8CMK2TZYWNAT1JJ,01HR877T21W7KQ9WT070ZKP931,538,01HR879PTGNFMR8B1C68X3WPN0,1890.67,30/07/2010,cash
01HR88GQ59D7ECHZMBQBMP6J8X,01HR877T2W895EV5R2EMTKZ79S,284,01HR879PSWPXTHKEYRY2WGZ09Q,1562.46,22/05/2021,card
01HR88GRP93V1571S4JTQQGSDK,01HR877T658RETZC3KR49JPF24,813,01HR879PRW8PH0VD8ABE83AK2E,990.16,07/09/2020,card
01HR88GS1CNWQXDEW1DHE65JTJ,01HR877T5SA1QJHK4S8PWF4JR5,769,01HR879PRP9VY0GXKC36P8A2PS,2000.0,20/06/2011,card
01HR88GS1DN8MYAT9TCXRJC69S,01HR877T49TXX1RMAX7XKNF0TW,778,01HR879PSR7XSHJGYJ8NCEP8WC,2000.0,14/11/2011,card
01HR88GS1FZNMWJZR2RD9R1NTY,01HR877T8637VZ1BQHCCGCTNTZ,637,01HR879PVBYM3V6QHQT8GZNPRZ,276.23,20/02/2023,card
01HR88GS1H0F3T45ZB25ZAQTBQ,01HR877T14MMEAKAQ403DT4MHV,51,01HR879PTN7TJ16F94VRH8FA7H,2000.0,20/09/2023,cash
01HR88GS1JX4JCE9FJJ9BN6YG0,01HR877T1Z5ZJ93PAKAAJMR66Z,31,01HR879PDDZ47AD7XTZ129Q605,133.27,07/06/2017,cash
01HR88GS1MC36YP29PMGMY11AG,01HR877T0BQZ6XKP6F1APS2BWA,279,01HR879PSV8JFQBD01YDN86KSZ,2000.0,04/02/2019,card
01HR88GS1PXPMX9RC7173KHVCS,01HR877T35PD0MKCD0MEQEVN34,940,01HR879PR28QP224YAR24BH40X,454.84,19/07/2019,card
01HR88GS1R58016ACX9D8351NF,01HR877T1DS68RDEW44DQFYW42,589,01HR879PRD6NRBDYJ7656PV24A,30.58,26/12/2015,cash
01HR88GS1SAATT4KZKW6Q49QNA,01HR877T83DV8QYCW2KGBCT82K,133,01HR879PRT9SW16QVBEW758AWX,995.26,16/09/2023,card
01HR88GS1V1DC4PB4BKD3EG029,01HR877TB9FSAYSBCAD24PEA4D,476,01HR879PT70ZNHYMK4JEH9Y8CF,498.79,01/06/2022,cash
01HR88GS1W7DE23XJ8V5N30B5A,01HR877T52VHZH1KRF50Q08PSV,154,01HR879PTTCX6EV885JWHGVWX2,2000.0,15/09/2012,card
01HR88GS1Y4NFNQKCBKDD8W2SZ,01HR877T9M8NKB01ZHDKAG9JWW,307,01HR879PTNNJBENXFK1972BHD8,995.84,08/06/2019,card
01HR88GS20VCCEQ1M7DQ6NP3W9,01HR877T13YD1138EPM9NGKWW0,196,01HR879PRTEC25Q4FAK2P37P6P,399.24,13/06/2014,cash
01HR88GS21EV5ZS4CA4Y2HATBX,01HR877T4ENMT8Z81RPVQQBWST,755,01HR879PR7YDYYD7028R5CWTHY,2000.0,17/03/2011,cash
01HR88GS23JJD06DR9D42689X2,01HR877T0ZBQCBEYG609SRJNFF,463,01HR879PR2HARJAGMX78RFYR41,699.87,16/02/2014,cash
01HR88GS255X6QVDVF903DMHM0,01HR877T6BQCAX7070E8WYGRTC,386,01HR879PQFBJX4BMRAEBD1WBBP,2000.0,16/01/2021,cash
01HR88GS26SAW6D6A1N18TV0ZJ,01HR877T3XCAC1P9CHG26E646C,880,01HR879PSC1PF8BESE4WKKQFTN,994.57,11/09/2020,card
01HR88GS28Y53Z5AVCCSG087F0,01HR877T9SV9AEWJJC2S9JR66B,450,01HR879PRV4R882EVNMDC4NHX4,2000.0,30/06/2014,card
01HR88GS297JRCV16EVEHPN5BD,01HR877T9RCT91HEV9N7HYQDWV,77,01HR879PV2NREV9KY4FG160BJK,2000.0,16/05/2015,card
01HR88GS2BE34J6KSCCF4JRVAF,01HR877T8BY5SVXHAAVP7XMTP2,398,01HR879PTK4E88M3NFQKXVH6DX,2000.0,26/06/2019,card
01HR88GS2CXYB4JXBDQRQT0SG8,01HR877T1N1MWNWV0DQ18T0GK0,780,01HR879PQNT25FEQR2H7G1TE9D,2000.0,08/02/2011,card
01HR88GS2EVCM76M55Y63MS609,01HR877TBQVVZ0S5AJPW1WFWHA,474,01HR879PS0DW6KGBYR1D2RWS7K,2000.0,18/04/2023,cash
01HR88GS2FQ2WDJ90KSD106C7B,01HR877T1PYXHMJF4998GRNFG1,706,01HR879PDPG027VTFE1VCMRJP1,1384.51,10/03/2014,card
01HR88GS2H5JHDRN1N8TSH8WED,01HR877T2F0V10WM6TDDZE54J4,110,01HR879PQYP8W0338YH9HY6FZG,2000.0,15/06/2022,cash
01HR88GS2KXN8VNYC17J3WKG0K,01HR877T7R37WEP0ZK9KHE85K6,314,01HR879PR9E0MSTB8FMSH34Q89,2000.0,28/07/2014,card
01HR88GS2MCWWMCX172XZNJ66C,01HR877T8ZZJX8TGM7XK0GEQE1,341,01HR879PT8FSHNDHWHRN7MVDRQ,656.73,17/03/2017,cash
01HR88GS2P4EBXBZNSACCMCA4D,01HR877TAJV447TBD84NH3V3WG,135,01HR879PRR149J43QAZMP9QKQZ,1306.62,28/08/2013,cash
01HR88GS2QFA4045VDYP91HQ8F,01HR877T8JY9WD42TE4ERYFEJT,680,01HR879PRNJS603KFXJWTVTCTX,2000.0,15/05/2013,card
01HR88GS2S8CB1XJZN76F246XB,01HR877T346RRRQ2QJG5Z4WSWQ,744,01HR879PSAV6ADA63HFFW8TRHF,2000.0,19/11/2019,cash
01HR88GQ3N1JAE9V6KAQTWNDYD,01HR877T8EX95HPQEB1Q7EZXGP,161,01HR879PSQGM5VHJSAFCF4ZGAH,156.1,16/06/2013,card
01HR88GRMC23RV9JBAAK076SVX,01HR877T74SA4FRTTAZ55XNB58,563,01HR879PTGCJETS812HA8VS6C3,935.47,16/01/2020,cash
01HR88GRZD92B0B9N51HGC4K62,01HR877T89QH2FX0H0TWV0QY5Y,887,01HR879PRYKZV2QJF1J3D2YX3X,2000.0,14/08/2017,card
01HR88GRZF1RZK5MFR77QJDCQM,01HR877T6W1FMPZRZ27A7EYWAB,726,01HR879PS3736BDCFV121KG1QZ,80.31,22/03/2016,card
01HR88GRZGN44NQWB73CV942G5,01HR877TA6SN638WTB33HM9CE6,861,01HR879PRVM4AXAFFHJXNWNPHV,4.67,25/12/2014,cash
01HR88GRZJB0A1EYTG39Q4XS0F,01HR877T1XKQ3D6JXZASGE00AE,163,01HR879N6W49ECP0Z3WRWT9J13,2000.0,26/01/2022,card
01HR88GRZKRRPP36MJRAYA6FYN,01HR877T7ZB864W3TR68Y1CB7T,580,01HR879PTVN4ZMB6KMR8E6JYBG,353.83,18/12/2018,cash
01HR88GRZNJEBVYH4A5SQAM9YH,01HR877T8RA9DTK6ARX9YENPA4,197,01HR879PRP7PT5BJTVHXZAY4X0,2000.0,16/04/2017,card
01HR88GRZPSZW0C568ZR2DPN9G,01HR877TB7FR1GSRSZ1BFD4KQ6,873,01HR879PSBEFSTRFYXEHD5RKJC,2000.0,04/06/2013,card
01HR88GRZS96R82YX9PQKVPYBE,01HR877T0S7Q9A1T24RT22HPG4,799,01HR879PRGATJHTP1PS8SN2S5Y,1439.52,17/01/2011,card
01HR88GRZV5N706231RNE3CVSM,01HR877T3204XZ2PGAH8R2K99D,783,01HR879PRPMMMP0FFR6THQ5677,2000.0,03/02/2013,cash
01HR88GRZXX8366632TY45CME1,01HR877T70PMJY6SDAQ8BP0WGG,655,01HR879PRVXEDGKKMV9S2917X4,2000.0,14/11/2021,card
01HR88GS00720R14E1F0PXQE82,01HR877T6H1XE70TMN42YJWKBC,855,01HR879PT6XW7VQZAMZ3NB1VS2,1584.15,20/12/2020,card
01HR88GS02SB957NKASM5C9MD8,01HR877TAMRZ852BRPVX27EVG7,23,01HR879PR4VKSDBHF3G56ZDPE8,1032.15,19/01/2013,card
01HR88GS0499YTSR76C824E980,01HR877T30T7Q9PPZWW00JG1SA,901,01HR879PT0S7Y8PNQA3RKQ0H66,2000.0,09/01/2015,cash
01HR88GS07BYCYHYA6XMRQYE3Q,01HR877T98J69XNCBJDV4FMD57,18,01HR879PSVJSGMC647XVZZW49V,764.24,13/08/2016,cash
01HR88GS0955SGKZSEAAA49RE7,01HR877T94H90C9RTD009399WH,947,01HR879PQSM6PRQ0GECCQMNSG9,2000.0,10/10/2015,card
01HR88GS0CR5BAQSJ6AJJGNB60,01HR877T5DE8PZDGNASGYRMBKZ,174,01HR879PT6HP4Z10JQV30DFHAY,2000.0,18/05/2012,cash
01HR88GS0EQFEH82M48GPN7KFQ,01HR877T9S9PVBVH2KP1PTSYFR,643,01HR879PSBXXVWEGZRP9QVTCEB,168.21,22/10/2014,card
01HR88GS0HC3ET4ZAZ4JJCMEFS,01HR877T4GPNP30KVDY2MGXFRK,3,01HR879PSWMC99YPYMJRNF3PVN,1759.95,10/02/2021,card
01HR88GS0KE1RJ9B43VMMKEKGQ,01HR877T3DAP077S80GZSBDX27,799,01HR879PCXYGEVN3BD6WW7FQRJ,1439.52,07/09/2010,cash
01HR88GS0N4YMHG64B31TA2SXA,01HR877T6P9695F0WVHCW6EC2M,50,01HR879PRGWKXKNN61AZZDCXV6,1447.09,23/02/2011,cash
01HR88GS0RYA1P1C49X41P0DW0,01HR877T5YZDZXGYB4GAYBS8E4,112,01HR879PTE966ENGGHJHRR16BC,400.41,17/11/2019,card
01HR88GS0TT03BNDFRCNAX7C8V,01HR877T0BQZ6XKP6F1APS2BWA,721,01HR879PRD6NRBDYJ7656PV24A,1668.11,13/11/2016,card
01HR88GS0WBNV3558BH8BZ5NJC,01HR877T3BT8XWQCMQXBXQ7REG,511,01HR879PSR7XSHJGYJ8NCEP8WC,377.38,26/08/2019,cash
01HR88GS0ZXTSCC0PN5WQVD96C,01HR877T0TE1XH49KDTBTSB5B8,906,01HR879PDSJTXESNW767GQ1SV8,101.2,31/10/2012,card
01HR88GS11J1ZH8V26C9NQDZSG,01HR877T39QAVM4RGKVE57W1EV,774,01HR879PQQH0A22PQPGXFTKVZ1,2000.0,06/08/2023,card
01HR88GS13QKPX3K6PANFAYX84,01HR877T7JQPBSR3W67KME4WC6,51,01HR879PREWBSG7VMRCNRDC3TA,2000.0,07/03/2014,card
01HR88GS14323XSNFKBGV9FN60,01HR877T3B95SEV5MMFCCZCYSN,216,01HR879PT4A8MWBEDG3GTJ6YDF,2000.0,13/05/2010,card
01HR88GS15DHVAC4ADQD4MWKB7,01HR877T7MSDE6JMQ0FHJE9ZCP,213,01HR879PTA2JZBW4SRZJ62XA4Q,522.3,21/02/2024,card
01HR88GS17GBDMSJNAGMZPVGFT,01HR877T6GPMC1GM7TJQA5519Z,618,01HR879PT3VMZNX5ME5648Z6QM,471.35,15/08/2017,card
01HR88GQ4ZAQ151BC3TVVHTCQ6,01HR877T9JGGYSXGZXBVN18KPE,596,01HR879PSE7M11REXRFBY3XMBG,1470.61,20/05/2016,card
01HR88GRNJ9DM7QD9TD5FZTF8K,01HR877T54F81MJN2ECNCRGQT3,123,01HR879PT2WN8JCP4KRN9EK4A8,1785.79,03/12/2022,card
01HR88GS0NCGA6MBA83TP1K1X1,01HR877T5EKKGMRM36K5G992KM,394,01HR879PT517NTGEFMP2PTEFPC,1429.79,22/02/2020,card
01HR88GS0Q6X0ZHC3T2S5KVMB2,01HR877T6E4KWDDX6ST7NVM84M,290,01HR879PQZ88FQQ56RDNFW7Q29,2000.0,22/04/2021,card
01HR88GS0SK9P1TT0HBBBRPJKA,01HR877T3T1GDYEF6JSJVG830Y,647,01HR879PS95SQBEY1WH9KAEAWC,864.88,28/04/2012,cash
01HR88GS0T7S4G8A81JA3T5W4D,01HR877TB3J6X9XPQNV50RVECP,501,01HR879PRW5A2ZVSC1APY6WDCA,1269.9,21/11/2021,cash
01HR88GS0WFG7DPCG6ZGZJT356,01HR877T2C22S64B14GWVV4K7C,917,01HR879PRMBRQWVS00SV4PT59M,2000.0,04/03/2017,card
01HR88GS0Y6QPE6A3HWBSRPCP7,01HR877T2EYZP9SQCBVXPVV2NC,425,01HR879PSFWCA0AJDDY2VYT75G,1611.46,08/07/2015,cash
01HR88GS0ZZDBJ1GYFXWANA4MG,01HR877T4ENMT8Z81RPVQQBWST,523,01HR879PTH75EDMD6W37KG4YTP,91.74,23/12/2014,card
01HR88GS11WNZVRZC4426XJ4RP,01HR877T6FD1DK0V47MSRQQHSC,575,01HR879PT4ZGEYB6N2P614NRGX,2000.0,20/03/2017,cash
01HR88GS12Z5W3859BE2HW33KW,01HR877TB9NG9JM2K2MA44W3DM,584,01HR879PEBWHPZS5VCJP9M95W6,2000.0,07/12/2018,cash
01HR88GS14RB273SFP1N2W0QSY,01HR877T7QJXABKTYFR67D2ED5,648,01HR879PR11VZVSWCYMP3323EH,1646.09,03/10/2012,card
01HR88GS166M82JEPZ19TW3E9K,01HR877TA03Z02ZS0AKP34GTM5,680,01HR879PTTVZM3EV8HEWD1NFVC,2000.0,02/07/2022,cash
01HR88GS17D78A9TPF5965F69H,01HR877T2PN4NZ9ECV68WB8VPK,364,01HR879PT90DY4633G96AWX5MT,2000.0,25/01/2016,cash
01HR88GS19P7ZJ5061HRBXJFRS,01HR877T8JMJA7BVAA88VJQQZC,98,01HR879PRXQJ9MNNKM1SSKCXV4,2000.0,10/05/2010,cash
01HR88GS1BXEHN6N11ET07KWS2,01HR877T4PNQ67YSJ5323XW06E,552,01HR879PRYZPNQJ63CM890APMJ,2000.0,12/05/2011,cash
01HR88GS1C729CXP2FT7MHK17S,01HR877T4S4P9H3FGA0W1J12W0,726,01HR879PTVJNAG34R419CKYFXB,80.31,15/12/2013,card
01HR88GS1EJNZ6F6Z3GEPXZJDD,01HR877T662WE0XB710D5GA2JV,26,01HR879PS6VSBSK61H5VZZYNX7,2000.0,25/07/2017,card
01HR88GS1FE8H8F73XTFZWRE76,01HR877T7NCQ0THAGQXVWGN7FZ,723,01HR879PRX5P4K15993P5HKP0X,1184.87,08/10/2014,cash
01HR88GS1H2TYMP3GH3VRZ0EQP,01HR877T4ZB4E0KZB2VNGZFB92,274,01HR879PSJGKE691KX78G93MRH,2000.0,13/01/2024,cash
01HR88GS1J6FV88NEPX4VBQ1H5,01HR877T2BCQXNEV5V0VXHS55F,352,01HR879PTAFBT61YBMR17NNXS5,644.3,08/02/2011,cash
01HR88GS1MXVW0T2B2PP17BRDG,01HR877TAPXVW690DKDVS55GDW,242,01HR879PRDS729H2RDJQZ2JQGX,1070.73,16/02/2016,card
01HR88GS1NS7W4E2ET7Q24J9YR,01HR877T5Z85SREA2DDY3VH74H,443,01HR879N5EC4DA0QHZ18VMQ3VW,1417.0,14/06/2017,cash
01HR88GS1Q80RHMWHB6G1VJ5B7,01HR877T8Q1S6JAYVGK4GBAZKY,938,01HR879PRE78Y821AETEYR6VRW,131.45,12/04/2019,card
01HR88GS1RHYKDXWXQGQW4XH75,01HR877T4WGQDPQDE2R6WSATM6,15,01HR879PS4X0TBN5NE14BA6RYT,2000.0,21/04/2022,card
01HR88GS1TT2Z8KQ6RHSJEFG2J,01HR877T31TEX7A61VJH6FKCKV,722,01HR879PT7N7CZYB11RHB310JM,2000.0,07/06/2022,card
01HR88GS1VTYSH9D7QT4GYMY0W,01HR877T81W3Q7BKBKA3QZSB5X,93,01HR879PRBQ46JSQSJKDDW7T18,634.48,22/02/2011,card
01HR88GS1X7NC7FG6F6ANH1MQH,01HR877T7SCDDNNMNKT75B1R71,798,01HR879PS7ED3E240R61A6HEBD,1041.9,01/04/2011,card
01HR88GS1YHGSW1YFRPFQGZ944,01HR877T7ZD015CH15CCAT1JQA,942,01HR879PT751C5WXXAMWMFBM7T,2000.0,29/03/2015,cash
01HR88GS205DT7W1V48BW7GN7S,01HR877T667JHAR43VK7JJMG45,870,01HR879PSNERNDTM30E752JRY7,82.99,18/06/2015,cash
01HR88GS219DBF40K8YXXZBF97,01HR877T6A69YARVX2BXJVTWDD,403,01HR879PQW5K8Y4PCA56XTZHD3,1185.42,01/06/2017,cash
01HR88GQ50S2PCXRE5VAS16NVM,01HR877T4SH867DG7W1YEWAQPK,578,01HR879PR06W5QR1WRNNFE0P9A,292.75,09/06/2016,cash
01HR88GRP75TJP9MEWE0WEG4KZ,01HR877T7XWNASV07JH8Z52KXZ,161,01HR879PSCGTCJ5980RZASREEJ,156.1,08/11/2021,cash
01HR88GS19JBS80P3CGBD16V3Z,01HR877T3ZGPCDCCK4GQPVJJ82,916,01HR879PRRNZ7X7ANJH3Q1BFCB,2000.0,27/05/2022,cash
01HR88GS1APN6HKPBHC43JSZ90,01HR877TB49E09775A7Y5YPQ1X,506,01HR879PRS9FWCNJNST0NNGTQZ,1193.18,13/09/2022,cash
01HR88GS1BP51W6ZYBV2AHJ6Z6,01HR877T87RHYEZ8YQWAP5YZKE,103,01HR879PTBHA3XHBN4MDNJHT26,680.52,02/10/2023,card
01HR88GS1BN8VEDMJY60HMC0J1,01HR877T346RRRQ2QJG5Z4WSWQ,16,01HR879PRT9D681146708EHCYH,2000.0,03/06/2018,cash
01HR88GS1CW1FP3H6HFKTQ2R7E,01HR877T8PZ263GGA281NFNA1P,468,01HR879PR1SZXQ1910563DPBVD,2000.0,09/11/2015,card
01HR88GS1DYHSJP86GRJHMMP20,01HR877T90XZKP640RHJYWY59Q,748,01HR879PRP7PT5BJTVHXZAY4X0,2000.0,05/01/2011,cash
01HR88GS1DF17TD8VK9TB6K84Z,01HR877T8YQAC481D4J0421GXX,351,01HR879PTAFBT61YBMR17NNXS5,2000.0,12/01/2013,cash
01HR88GS1E4KFPZ8DA28YHSK1J,01HR877T9GSBW6F1MAFSP88WG7,530,01HR879PTE24R17X02JFJEPPN7,2000.0,27/07/2021,card
01HR88GS1EJWE1G9DDT7N08G92,01HR877T3FWRMCP0FDEZ7CQMK2,193,01HR879PR512KDDCRKJW9YS9KS,2000.0,07/02/2017,card
01HR88GS1FE0W1TK2T1JZZXF1K,01HR877TAX7T6K25N09TKF5R9W,739,01HR879N6W49ECP0Z3WRWT9J13,1703.78,29/03/2011,cash
01HR88GS1GY7VYBBQVE3V51VBY,01HR877TA1CN4FRWWKN4FD99A1,237,01HR879PR1EV7GXZ4T45FDAXZT,584.57,10/03/2015,card
01HR88GS1G4S7XW1K5Z8Z23TEY,01HR877T825G4MC0064RZWT1AV,659,01HR879PTHW60GV1X096PWKR1W,2000.0,04/02/2017,cash
01HR88GS1H7CKBQXQTE851417W,01HR877T8EPJ8Q6M58ECYJ6CMW,916,01HR879PRNP85SCVKPKT0P137D,2000.0,17/11/2019,card
01HR88GS1J2YAFPVNEYJ3QXD3V,01HR877T7XRM0K7J5BZSHBQW0S,153,01HR879PSGT0WVFT3CTWSNWAXQ,2000.0,30/01/2021,card
01HR88GS1J61B5ZHT7WW8V4TVM,01HR877T74ZY1MT9ZHV5M864ZM,704,01HR879PRMBRQWVS00SV4PT59M,867.07,11/06/2016,card
01HR88GS1KK3EGJ6KHHBDJ7Q9Z,01HR877T8NK99KV931A9GHYB4Q,170,01HR879PCVYPB8CE8MBZVBMAK1,2000.0,26/02/2021,cash
01HR88GS1KA0H9D5G4Z2RYYT0E,01HR877T6VZV7GKC0CQAWSN0DE,783,01HR879PSZPN8R9N6E8K8E92WQ,2000.0,16/03/2021,cash
01HR88GS1MNTCA7EKBMQR9AX47,01HR877T7PAY0BZ5FFE0FN83G4,307,01HR879PS511SYV64Q80AYFC1N,995.84,01/04/2019,cash
01HR88GS1N71H1VRTMVWSM0NF3,01HR877TAFPVTA7453TVS7Y28A,519,01HR879PR7A4FDJAW0SS993CA9,2000.0,02/10/2015,card
01HR88GS1NGW25FCRMAWC2CBTW,01HR877T4TH302C5SCZ0BSVVGD,104,01HR879PT272YTZXCFP40CBNDR,2000.0,22/08/2018,cash
01HR88GS1P946SA9PY3J48CFWN,01HR877T8P7FS3FE3TCRH0WP4P,849,01HR879PRSP3GPGJY7E9WRZ69M,550.1,06/01/2018,cash
01HR88GS1QBFNJWDNQVHM6E7A8,01HR877T376G6TEV17HXYKRRJ2,873,01HR879PECJNM4WC1BD1AFW2YS,2000.0,20/12/2021,cash
01HR88GS1QZ89GJEZ0R44RQ8MX,01HR877T6TQF3JFK2NZJ0MBC3Q,844,01HR879PR8759K6YCJSSYAKB0Z,1092.77,26/03/2017,cash
01HR88GS1RPDG456A7KFS42ZZZ,01HR877T271S1PHH6W345AB2TC,811,01HR879PR6KSCMYRAXEGRA62A7,404.41,01/08/2014,card
01HR88GS1RZAYP08W4TDM3H8X4,01HR877T1G993MTJ6HKWHBBKXC,652,01HR879PQXTCY0C68WBF9N8KPT,2000.0,17/06/2011,cash
